"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11728.5457286202","11314.8647352122","11241.4154174565","10743.7063534088","10414.034824164","10588.4433695616","10808.8788665465","10725.967349407","11094.8875367088","11292.0372996362","11558.2204692724","11742.5946760635","12213.1263530633","12835.1814411939","13226.7650480025","13738.4956443574","13920.6940554178","14114.6745191405","14206.7767146731","14104.4281721519","14496.4211311825","14641.9640935327","14697.5396133","14778.1914255494","15073.7629403724","15239.5171455316","15511.6858766657","15427.6641894871","15343.4261221255","15199.1989965648","14194.1557478261","14496.8654697299","14782.2002968893","15159.324237194",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2498.13514402647","2648.6740964922","2876.76969420033","3130.45964005044","3401.7738929629","3677.24893644801","3947.58924980891","4155.03113098703","4139.98247781927","4333.77288370069","4604.23805291905","4854.28882653658","5177.53073245766","5569.13218033741","6002.94979386844","6510.64161728044","7124.52873405905","7890.33952506635","8464.16646996077","9014.54676799703","9800.7134612437","10518.6795212405","11202.067012592","11888.9619505057","12586.1333283826","13304.6222416911","14050.8995535052","14861.3664538301","15713.2483407741","16517.1100421554","16562.9091870043","17676.4470634892","18273.1877422191","19154.2645712625",
"Early-demographic dividend","EAR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5063.82720182851","5140.35233590443","5240.23880159855","5317.18557808356","5402.90858640875","5472.50844055066","5680.61267079275","5829.0836637105","5849.61863490372","5912.31931374155","6054.72774795618","6052.15581967145","6093.30888898636","6319.01745346194","6604.83485867039","6892.00328927359","7205.43245892465","7515.63088430374","7665.33385788849","7693.84820460389","8077.35290246418","8362.80479569747","8578.12116988542","8819.13630969384","9104.49601194524","9434.93336199674","9785.76744225153","10143.6843835615","10457.4627705041","10624.7610270042","10084.7417443201","10708.8578120746","11197.5926361722","11609.7228832879",
"East Asia & Pacific","EAS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5728.68345009205","5956.88968893161","6187.5947065061","6430.15521196879","6739.42913312706","7085.41458571798","7436.90829061788","7680.06951318549","7586.38511123263","7821.24839756775","8198.28514612787","8427.86298181465","8776.24535088818","9193.53741707481","9711.7248961177","10267.6605983156","10920.0790101966","11726.2719762979","12224.1334930886","12550.2732707506","13472.308404921","14175.3274634485","14854.8590910881","15560.4064540953","16241.9756592563","16942.320370075","17668.7338715224","18492.0848234314","19326.480605258","20068.9300455818","19961.4506897019","21160.4443150107","21788.1469008438","22673.424573973",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13588.2035251085","12621.8163368514","11602.1416443802","10811.9096057091","9302.61984233421","9020.53145313668","9080.51067147049","9427.96029625913","9579.78167367702","9482.49452277741","10068.4072803123","10225.7215823377","10816.8919142644","11541.4205610828","12621.7060270499","13529.419083875","14593.5685272985","15670.5638863033","16086.8618822237","15182.8743491378","16035.7525703923","17115.9927829984","17543.8139514432","18322.8919056543","18442.0697160394","18594.1559230441","18888.263888245","19694.8665842995","20213.9686831312","20546.5589285267","20307.6539794391","21827.8683130291","21969.3028424629","23221.3095527675",
"Europe & Central Asia","ECS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28336.4134843457","27849.2836123589","26913.6468497195","26253.7015952765","25913.5405846935","26226.2922465932","26522.2699834301","27232.1425305494","27728.2601003248","28507.8679936509","29853.7199872815","30580.9225197443","31168.069374283","31888.5986033873","33064.6535560847","34062.0016581617","35546.8141348202","37020.8172903427","37497.1545648899","35548.5620683855","36443.6165145371","37404.035527978","37527.9822958288","37763.6775332991","38218.3688695524","38660.2450077774","39171.8330465693","40189.7167771336","41004.6859316875","41705.8369721424","39602.8273491731","42234.3418284048","43224.593748272","43918.0645721107",
"Ecuador","ECU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9093.61180260214","9281.18249149473","9279.93728227759","9272.88995126834","9482.49172956151","9513.45553558235","9497.57349177969","9727.28188712066","9864.59662926731","9231.59260940782","9171.7510824383","9393.5430677334","9685.6215689776","9790.75094494132","10277.9999522418","10647.0863990257","10920.0352242273","10939.3443718859","11460.4053920721","11389.4948561309","11651.3422970974","12433.758980372","12945.0771751419","13672.3064630751","14047.4913782084","13864.4877052902","13569.7967959864","14161.7051815893","14066.1762612468","13853.4207787933","12425.0175450466","13539.7108484794","14263.2039756632","14472.3165053895",
"Egypt, Arab Rep.","EGY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8006.62143741369","7876.55257554109","8034.56230125827","8079.05480680472","8221.04684775661","8423.57817499547","8662.33147869592","8950.65410694496","9245.47890469795","9588.85938515274","9981.62775083138","10117.3331821699","10143.5063455702","10250.3765500459","10451.8217511537","10700.6090373232","11211.8320229508","11782.0060717966","12391.5847624705","12728.0814586737","13128.9878334085","13082.4263680701","13076.8052395914","13058.0748239258","13136.365629827","13425.9119599775","13727.3201600494","14018.360593453","14488.2094340483","15026.5682438097","15309.2359881702","15579.0160861551","16360.3907750364","16691.1332373374",
"Euro area","EMU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37835.5280061082","38506.5204714673","38707.6089629072","38255.8743778947","39088.0395825642","39965.8292938408","40578.3975772787","41615.1371516427","42776.2235124015","43935.4985647076","45508.9956022042","46372.021584545","46615.0285654859","46753.9346325397","47588.5321235768","48204.6744065744","49595.133635435","50844.8202438459","50814.582111063","48353.9096956743","49221.5328985864","50145.6092851547","49533.6386919873","49262.0670105574","49798.6973485116","50708.0409338871","51498.4185656795","52727.9437235808","53550.1535355988","54368.6368882043","50925.025056447","54154.1796211474","55859.9047102823","55973.9165291401",
"Eritrea","ERI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31744.5284465268","32469.9939966701","32611.6005294668","32108.2866896347","32717.3510253176","33471.4718897766","34201.4592249737","35280.1916202807","36645.9648392271","38106.8667929639","39909.8170806382","41187.0576737587","41728.3137852465","42184.993312716","42754.738287776","43531.4111410048","44532.4224976759","45260.367198629","44885.7704707813","42813.5158051135","42656.9638668395","42233.6537921191","40996.9852726765","40544.460428676","41284.1684024534","42994.0090725921","44210.0091808111","45383.7598564973","46267.7980137549","46837.8205371836","41510.4543224249","44237.8298016785","46633.7531065409","47298.4121876661",
"Estonia","EST","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19342.5352415552","17884.7474597868","14358.3343361106","13887.0292319063","13954.199782174","14848.6165449209","15814.1905722747","18083.0849023735","19049.9715870708","18913.225639123","20720.6527305239","22079.372963376","23760.1651664864","25726.0155555793","27640.3099576415","30446.2454653938","33616.2182430026","36326.615033185","34557.2980698789","29558.4135316373","30351.6600690719","32759.8060946546","34084.5387152761","34806.8864880919","36057.8855136751","36696.6226271125","37820.6429419379","39903.3724760975","41235.9081917334","42613.9987801371","41303.4126628101","44211.5558816244","43650.9384247922","41668.8375702059",
"Ethiopia","ETH","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874.346891442491","777.523526466933","680.834732004134","743.708447855693","741.176585782026","760.264306213613","826.99161653733","826.005175838681","772.786606923592","787.679537241639","810.270707714513","851.313384896172","838.298004099301","795.772097624193","877.114450100542","952.115617567442","1024.72906692604","1109.14324580737","1193.74722217379","1262.46391533704","1381.19037588937","1492.5338883548","1576.76867666039","1696.86506903221","1821.39152446688","1957.41444173205","2084.84044949632","2222.82813075835","2311.16499825122","2437.97033495522","2516.54894667514","2588.41296931036","2655.57791619133","2755.45709577808",
"European Union","EUU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33395.911420606","33557.2122550503","33656.0938434597","33354.753816253","34171.5418820321","35085.9995179058","35745.541694949","36609.5384135494","37632.5457931868","38658.3198908276","40130.8792328515","40979.1932039098","41396.026166113","41708.069969534","42709.9220265696","43465.5472471015","44940.2017433198","46274.1113132054","46529.5191084315","44446.5902426813","45277.1068587277","46244.0027321187","45828.7957641048","45688.2691711707","46353.0322401863","47376.6226526407","48223.6271731395","49573.9157849063","50607.1235383929","51587.0491917446","48656.5645594337","51885.3914888604","53615.1470387092","53783.061096099",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6062.70794551406","5436.29689795285","5142.41273058869","4733.56744370201","4190.15043404898","3962.33894191792","3907.10321447785","3956.34877134994","4040.94851494993","4056.99099263161","4197.20473539882","4304.50019226849","4404.53469431769","4370.8429921664","4786.45520123612","4922.66392811548","5113.11702386644","5320.42172076835","5446.08048994626","5325.55708546016","5540.9613816603","5559.61304850163","5629.91128338056","5647.05594295042","5576.82307172399","5504.11459121767","5549.51785717677","5566.07805260983","5608.59660489414","5647.083218924","5271.01440635685","5245.7346643353","5044.92208183418","5043.40520597059",
"Finland","FIN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38750.0725379756","36272.6840073288","34875.0421072911","34436.0571239092","35647.2420542436","37015.1370468211","38245.209989277","40571.1949061613","42670.6279103555","44440.2886397485","46899.79817751","48028.5961788972","48720.7621914332","49582.5520573536","51419.0091982681","52666.5148963661","54573.6404664715","57229.0417625547","57410.0689589471","52521.828701961","53938.5401470841","54972.4629711228","53878.3509970107","53105.2496875641","52633.249418055","52704.8977163037","53905.274853733","55555.4402790803","56143.6853303391","56838.8120639167","55343.3836535647","56739.1308987573","57405.5518560939","56454.8496937512",
"Fiji","FJI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8126.89069259408","7843.16248971255","8261.30380903007","8383.65120493804","8762.41467320097","8936.77814631658","9306.98253675461","9008.64449234114","9013.45209445568","9693.81255437928","9426.11376159099","9516.32774485866","9724.10084114193","9727.9564693364","10148.8777874439","10127.1115325","10222.1983002783","10050.9509498078","10092.1801097642","9910.17436680807","10167.3495688733","10412.9963189454","10537.6919727534","11019.2983032657","11621.1294818485","12131.0915617818","12419.8256693304","13090.5006401531","13612.9519955763","13567.4738284912","11254.969751223","10685.1969806618","12762.3465811337","13652.4908672464",
"France","FRA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38620.9375968133","38902.7491436818","39296.344920378","38985.3363066748","39765.4051781428","40534.0376941978","40953.6805138486","41839.0728380355","43123.5199028302","44359.9944052001","45880.9612432144","46412.8716698093","46568.6420826831","46688.7271500551","47677.2981420669","48213.8363688109","49178.7453399633","50112.4369824141","50023.0310471064","48361.2037210884","49086.0049919184","50040.401409083","49890.4810053498","50021.266181985","50281.0685127993","50637.073852539","50937.9815036297","51848.6484368553","52513.4342005406","53400.2330030167","49266.7518990805","52469.8555057046","53643.0758541719","53969.0375681581",
"Faroe Islands","FRO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53528.7838011243","50835.9542149952","50782.3391449341","52716.933935158","56744.6519043836","60123.7267080971","63151.5044266511","63139.8057229163","63286.5842199228","64571.9171199037","65294.7517477605","67207.832475691","65131.6133759936","67757.7773227559","69338.8098239515","70373.3769321133",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3136.9514332942","3308.74576058849","3373.98230840518","3571.62920599797","3487.10560054731","3692.60622634763","3559.59341606898","3332.98059836578","3418.56959831033","3456.15330120781","3611.44958436409","3679.19077112542","3696.5853238625","3760.15045830875","3656.0538432884","3747.88375556646","3767.94490260166","3727.33731959645","3669.08649722735","3742.82979616793","3842.23612624613","3958.93215209932","3878.11226988672","3727.42606502724","3632.24156609308","3788.93409996369","3794.74545872368","3811.7896520226","3796.94604530189","3938.55708825637","3839.25896940106","3921.72503036883","3874.19905459701","3886.69657098366",
"Gabon","GAB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23884.8106997586","24665.6792294411","23268.9974720649","23551.6812533084","23794.3149295241","24344.1857400362","24595.9719624946","25359.6596581145","25585.5077964118","22713.7144403332","21717.2240796857","21604.7804441837","20981.4798584532","20875.454932591","20438.9307066657","20385.2899909189","19224.1268658447","19751.8762215872","18493.0921102841","17911.1458491175","18530.5760935555","19153.0878201005","19450.4027066851","19836.4554851473","20008.9899778779","20147.7116201858","19988.1755963249","19555.7078829222","19225.5982574739","19491.4067631457","18681.4840738605","18523.5798032193","18662.0497970114","18702.6905177984",
"United Kingdom","GBR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34312.4528034517","33829.1667939216","33873.1220532185","34633.3739872118","35873.9301785912","36684.9621078856","37536.4660650659","39283.698136318","40502.190135063","41601.9432308793","43253.3264744541","44195.6689443785","44799.2195260498","45996.7668847901","46859.9570882756","47811.0749276891","48590.8281961833","49479.4951519444","48969.4652178338","46354.8515182932","47020.0680240392","47185.1272257857","47565.2509681455","48098.1740356504","49270.5370408632","49968.2610829114","50543.9909457106","51535.3842876037","51943.8560465084","52490.7177986978","46913.8855695396","50978.9510010202","52842.9763605676","52588.9794302902",
"Georgia","GEO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12917.0944269361","10120.1628881435","5533.21082317728","3882.02029747648","3532.3200811072","3762.81153750309","4339.0046688347","4951.81291757472","5233.28837672816","5495.24505052866","5706.27236527837","6074.08643017282","6464.32539672648","7227.73705960701","7693.91525392067","8485.58670534953","9337.98906420101","10567.2747164758","10856.1031328003","10553.0896395853","11294.3685917112","12288.6828861156","13193.9596974054","13913.0018245661","14475.3135356035","14936.8434116647","15442.9564358054","16237.6242230275","17228.6790847503","18186.8816465807","17031.1440283426","18915.6534005263","20966.5280391134","22590.5293543813",
"Ghana","GHA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2785.67114332501","2859.82702166411","2897.83543196858","2964.26600943658","2989.34731012131","3039.68873031674","3106.18555480388","3160.44504053249","3229.48228272631","3290.26865235748","3327.35199291767","3369.50702508212","3425.61820934278","3507.75105744843","3607.36522285021","3721.30785741996","3857.86154847605","3923.12567803728","4174.78124103364","4269.16005861557","4495.68916584106","5005.36732498187","5339.71321903045","5593.77481886917","5619.07233511591","5607.36635657413","5666.07795334591","5993.63085211077","6234.51208201488","6508.24652305901","6412.68541762469","6607.50297378321","6729.27440352562","6796.47361923819",
"Gibraltar","GIB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2105.74729496232","2075.99194302675","2076.55062690695","2115.8664959394","2134.89769355787","2171.72552153265","2205.32363416973","2272.41100463955","2311.327353403","2346.2701835771","2358.28765608495","2412.75161959628","2498.13177495102","2473.23418295471","2477.50282602363","2501.22160456279","2478.61319510726","2587.0048887648","2629.5397474637","2537.30645758746","2594.83050344245","2673.40873029955","2762.90350938513","2802.56007024474","2834.96634347846","2869.85157178732","3099.78874189372","3332.76576150531","3455.64512638662","3557.46233883145","3630.99330577677","3738.8051255133","3792.01068836277","3949.34013510824",
"Gambia, The","GMB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2653.78291392125","2623.64161607507","2604.26903326754","2586.13041645703","2508.1039153389","2456.00078113606","2439.04551648512","2486.93798396527","2502.76477124298","2589.97773860396","2658.61770579464","2737.69610805906","2578.557145742","2682.47993310133","2794.19352609118","2653.64239155191","2564.68653970519","2567.15728802982","2649.61119865306","2745.32540574768","2824.21259222517","2519.83983255672","2574.93509664061","2572.44728941685","2465.10971144823","2495.95741601525","2478.46055756999","2533.18683710276","2651.43281455826","2750.82132179634","2702.31919474482","2777.79620978324","2863.18049829859","2932.28059517915",
"Guinea-Bissau","GNB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1913.54990898225","1968.74001774992","1932.65392452547","1909.14703900318","1910.18522222722","1944.52128051511","2125.32660973541","2220.72971288282","1690.46715114929","1937.62562955666","1920.01956120899","1969.58881151811","1997.1658209118","1946.9105108722","1924.83545997309","2003.56041860214","2007.98009416999","2008.73610505074","2047.32046256033","2044.77714586649","2104.29096417956","2215.40327811841","2120.3095474153","2131.83056906049","2096.57897338078","2168.71638085253","2227.15682963874","2277.6428917182","2307.86960988369","2379.60416810935","2360.53127915685","2450.97796398284","2507.0147245235","2578.80453427114",
"Equatorial Guinea","GNQ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1122.81767364664","1070.82764283041","1390.47918482013","1487.81202528588","1672.34547535897","1892.11653062527","3033.84031220306","7296.10009809843","8684.6573083064","10492.4649475554","11767.4708814313","18031.964975074","20242.4309684399","21709.5751241959","28225.985816122","31302.957953874","32251.7680082519","35540.4477563657","39994.6159790647","38706.6052512135","33668.8740654852","34341.9342607505","35711.4919273537","32894.3693189101","31765.8997056851","27797.7942803179","24435.0645564801","22250.4389230263","20165.4795550607","18446.5916579681","17089.153726379","16821.4486470413","16932.7706827155","15688.2384192658",
"Greece","GRC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26892.0440274602","27394.8807538791","27376.7181019738","26780.6856754127","27179.8675868623","27621.2212719386","27879.9466093235","28742.3019461556","29565.8440644922","30235.768463587","31358.3408564742","32646.4677048793","34050.3005997262","35938.269623775","37777.3995913003","38112.5686311984","40446.6562543421","41758.5492886553","41671.7814559454","39850.2511215098","37532.8772346761","33875.9206825044","31222.0508457395","30734.7070343649","31185.2337438832","31319.712426657","31440.2467841634","31966.5629313823","32692.8278260795","33472.5437804923","30459.6250434994","33500.9226413466","35874.2385851541","36821.2753699812",
"Grenada","GRD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8889.36283867657","8937.77707132275","8791.14249723833","8553.27660201215","8634.37396353889","8756.18058138433","9082.28099546336","9473.57864915245","10515.5495034912","11165.3273481534","11632.1744534748","11340.1824083418","11684.8591955366","12734.3250905091","12601.0714901277","14220.5512866626","13602.6854098528","14385.091845237","14472.4228873921","13471.8304089174","13363.092025109","13406.0598778032","13169.4604768133","13394.5216776985","14296.7091406227","15145.9720224376","15650.411723041","16301.4724432012","16975.247600506","17047.3549261258","14656.7208773809","15298.1231115237","16386.46233816","16946.473156154",
"Greenland","GRL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37619.5564213788","37644.5776191862","35849.4870736657","34108.67836165","35934.1085340757","37073.5778318884","37573.3334066345","38057.1771953735","40936.5450814268","41500.6033685224","44368.720295299","44812.1694853925","44173.9284155575","46004.0781075522","49055.2174880059","51480.1326804102","54494.3100375795","55992.2393212235","59684.3556829567","60206.5380325069","60625.1628549313","60340.0526352868","61267.4653326765","60822.1356274489","63919.1545760603","62503.3971519875","65345.93201087","65396.6827812631","65979.1610559972","67604.0507009986","67560.25390278","68086.4601238175","","",
"Guatemala","GTM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7597.36983577074","7664.83210346597","7824.98014593236","7918.1596542487","8021.06809244636","8198.19599013231","8224.92476345891","8367.07010210443","8562.96317877241","8671.44158106726","8773.45415314278","8774.20553347456","8904.63200785651","8929.25781077635","9006.98844361059","9102.88788119857","9389.2652981631","9776.20405934391","9893.01137664653","9744.09686850665","9828.4345066177","10035.5774720552","10130.350149237","10301.4208550491","10557.2344165536","10789.709472985","10876.3751133674","11009.2867444783","11196.2643955264","11470.3642213488","11101.009623613","11828.3300095601","12153.0305986535","12389.385871782",
"Guam","GUM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5074.43093463084","5396.46325108723","5799.21817280263","6247.86604626659","6755.32845008452","7071.21257098784","7612.30399629994","8064.56689039595","7915.22930562599","8139.96992046344","8025.2930049306","8212.04295158038","8314.02700569955","8267.42883763062","8404.1998907171","8256.5249232416","8702.33105302837","9354.07987414031","9546.70845022915","9924.5262862017","10374.3944196875","10958.859528832","11534.9981851901","11896.9066000944","12030.0525446915","12040.0821429821","12420.4720703996","12801.640438226","12980.3571798196","13402.4215131048","19234.1295746749","22865.9321661614","37068.1968873149","49315.1603107751",
"High income","HIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35012.6571254104","34899.0757958038","34774.1861155027","34700.4188339624","35208.0210423096","35882.5168564508","36617.3384020326","37633.8132014864","38294.3457140107","39458.2731729486","41034.4889060412","41558.8080298313","42098.1423909145","42952.6573848677","44347.2289892152","45522.8169507154","46904.5395563265","48132.0460807088","48318.1242679358","46301.0752364662","47558.0154918581","48463.5119859614","48918.6675069749","49373.508394068","50122.5043839684","50878.1753637888","51481.2376424064","52534.313295999","53643.2356197069","54511.9612136464","52142.0942746261","55272.5593098088","56568.9282458592","57259.7318788704",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31598.8941926887","33124.8333089206","34895.9069206343","36428.673177604","37767.3157442432","37905.7333418223","37804.1589536709","39402.6879650798","36776.4706594564","37339.9887279469","39848.6384665799","39777.9102673691","40258.2336201672","41570.6208550992","44836.2205849367","47938.9010059236","50981.7608155493","53813.0654478819","54630.3628034831","53172.2964199592","56355.4116835942","58672.831834577","59015.3256943722","60601.5928401808","61839.7914288728","62779.7273197166","63749.3896400503","65662.8109535245","66993.9270307538","65388.3300696863","61328.5494578461","65884.9376260603","64036.7870392668","64467.5756817829",
"Honduras","HND","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4427.04022067658","4160.385966507","4289.47613686954","4440.22915654565","4325.22835322329","4464.57980710631","4421.52075329042","4497.23569802262","4536.91189605458","4386.71152187777","4579.68960840984","4578.94787944773","4627.02278723456","4714.86701000971","4885.34258343422","5056.67544412551","5263.15029099578","5461.90151889031","5566.70639487722","5313.75573967791","5396.07227927744","5488.43371596332","5600.6077605497","5644.13384802045","5705.16246265484","5812.5348879105","5926.49025534228","6099.60734919414","6219.27973775059","6264.01884276715","5603.26398377777","6202.98078812037","6352.58710177732","6468.30192068321",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2161.70883196364","2117.05661051762","2036.19065745624","1984.24849624947","1923.21897399158","1960.57074974092","2002.71511421075","2055.84231496891","2069.23960154703","2075.72060645793","2081.47005433864","2097.37581528438","2122.20237342398","2146.31223829523","2204.38873369521","2265.01307667816","2331.65355908191","2393.97409672754","2460.62971119728","2486.49473333335","2571.17071312851","2610.23882788521","2639.56580696673","2714.98750743837","2792.32772330236","2836.90862560987","2881.6079861914","2938.85655357096","2974.61821308542","3020.65685339754","2942.50459324494","2970.85854710621","3022.81001069778","3055.7581543954",
"Croatia","HRV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23378.5350841326","18795.8980133549","17004.8160688461","15556.2956026153","16286.9830030548","17508.146179804","18834.2716639122","20093.7535550309","20558.8258074151","20472.6014514979","21284.496904604","22807.60059677","24116.9984177478","25452.6753780027","26506.7777972679","27618.1698212974","29014.7517253293","30486.3348710149","31090.1789642908","29002.152043896","28680.2188076006","28751.2801916036","28236.9039593542","28377.6334107724","28436.6276265444","29446.7939621276","30798.7558830463","32324.4750650869","33702.3095978499","35093.7433630856","32466.1082353855","36899.1955914521","39828.032540985","41100.2524147116",
"Haiti","HTI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3946.36564580421","3939.53502422662","3656.58317052336","3390.88135070558","2928.67513719742","3157.78316886896","3226.66878776683","3252.0269476801","3261.58666372464","3288.68550795935","3256.62946976622","3186.83391085521","3163.58995198594","3216.80164457879","3120.84410958207","3163.11380246538","3164.82372941453","3258.36633663299","3289.70539010892","3426.38912318297","3195.24820723659","3320.34680581165","3285.70754602266","3376.63982000485","3423.65317734526","3422.09748627768","3435.73122444055","3474.34692898372","3485.69687548702","3381.584787365","3229.47554356606","3134.95014938417","3047.65179299452","2956.46213701659",
